station_id,name,address,city,charger_type,total_ports,available_ports,charging_rate_kw,is_active,datetime,wait_time_min
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-10 09:08:20,12
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-13 23:30:20,9
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-25 14:13:20,32
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-24 18:07:20,27
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-09 18:06:20,10
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-23 15:07:20,12
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-04 22:03:20,19
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-24 18:06:20,18
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-14 18:20:20,42
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-07 15:03:20,10
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-21 09:37:20,23
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-30 19:25:20,12
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-23 21:14:20,10
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-23 17:02:20,29
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-10 09:06:20,16
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-07-07 07:27:20,9
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-24 15:12:20,3
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-10 21:09:20,9
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-10 04:06:20,0
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-10 09:20:20,11
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-28 04:48:20,36
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-24 01:37:20,4
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-15 08:45:20,24
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-10 07:05:20,9
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-20 21:32:20,11
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-24 18:22:20,21
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-22 11:18:20,27
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-11 10:37:20,5
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-02 07:25:20,13
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-10 15:01:20,8
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-19 08:59:20,6
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-24 16:09:20,13
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-07-04 03:05:20,15
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-19 09:39:20,16
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-11 19:47:20,34
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-23 10:34:20,12
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-07-02 20:02:20,37
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-29 03:43:20,42
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-07-02 23:52:20,13
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-29 03:43:20,23
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-15 13:23:20,51
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-13 14:19:20,20
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-09 22:02:20,8
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-16 13:00:20,24
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-03 21:09:20,16
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-08 21:36:20,4
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-23 09:27:20,22
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-13 09:39:20,13
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-22 16:08:20,24
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-25 02:47:20,13
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-25 19:27:20,32
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-05 00:38:20,32
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-21 18:01:20,75
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-03 01:16:20,8
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-03 00:46:20,6
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-14 21:11:20,38
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-20 08:00:20,11
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-08 16:29:20,15
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-21 02:40:20,33
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-28 09:07:20,9
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-24 17:25:20,29
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-21 21:19:20,44
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-10 08:53:20,7
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-17 21:01:20,5
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-10 14:36:20,30
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-07 06:10:20,15
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-17 10:34:20,6
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-09 23:56:20,15
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-18 13:47:20,36
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-06 01:18:20,9
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-07-10 11:22:20,32
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-07-04 09:53:20,16
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-06 16:40:20,37
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-19 10:41:20,8
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-07-05 23:01:20,23
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-10 11:41:20,29
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-25 00:19:20,15
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-14 13:22:20,48
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-27 19:42:20,22
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-24 21:45:20,15
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-21 08:00:20,22
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-19 11:43:20,27
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-09 00:15:20,8
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-26 22:13:20,15
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-30 20:28:20,24
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-07-01 18:18:20,21
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-13 00:44:20,11
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-11 17:31:20,33
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-29 00:54:20,30
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-01 17:35:20,15
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-23 03:15:20,8
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-07 03:04:20,4
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-26 01:03:20,8
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-09 16:12:20,3
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-17 23:24:20,15
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-07 09:45:20,9
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-12 01:26:20,15
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-28 22:21:20,31
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-24 23:43:20,11
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-08 21:43:20,12
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-29 12:10:20,47
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-30 00:01:20,6
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-18 17:08:20,32
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-18 01:14:20,11
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-12 05:38:20,16
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-05 07:33:20,42
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-16 12:16:20,23
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-21 04:07:20,43
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-04 06:18:20,3
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-04 16:54:20,6
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-11 07:44:20,19
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-13 21:19:20,10
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-11 19:59:20,15
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-17 10:30:20,7
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-18 20:16:20,15
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-09 18:53:20,24
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-26 02:38:20,13
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-07-04 01:13:20,11
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-12 19:33:20,28
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-15 15:30:20,28
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-10 19:31:20,13
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-23 00:42:20,15
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-16 08:20:20,5
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-26 07:27:20,8
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-09 20:16:20,37
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-26 17:09:20,18
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-20 19:22:20,26
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-11 14:11:20,25
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-10 16:13:20,11
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-22 23:54:20,30
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-27 12:16:20,24
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-29 19:57:20,56
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-07-10 08:27:20,18
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-24 04:31:20,3
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-27 19:25:20,22
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-24 04:29:20,9
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-08 22:26:20,5
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-22 02:19:20,30
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-22 22:09:20,28
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-21 06:11:20,22
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-25 15:03:20,2
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-14 05:29:20,45
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-09 18:54:20,25
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-25 14:56:20,19
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-28 20:22:20,33
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-24 15:12:20,12
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-09 16:35:20,4
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-20 02:33:20,7
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-30 14:00:20,24
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-26 09:08:20,10
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-26 10:42:20,9
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-16 13:29:20,25
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-18 17:40:20,29
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-02 21:59:20,7
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-14 03:28:20,41
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-07 00:12:20,10
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-04 23:37:20,8
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-25 07:25:20,4
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-01 12:23:20,22
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-21 11:04:20,59
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-17 15:11:20,7
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-19 21:18:20,15
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-18 12:46:20,24
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-24 21:44:20,11
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-08 09:12:20,10
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-07-09 18:31:20,23
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-29 21:36:20,42
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-07-10 03:52:20,6
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-23 11:21:20,29
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-07-08 20:02:20,22
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-11 16:53:20,0
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-12 12:42:20,32
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-27 07:03:20,14
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-27 02:01:20,9
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-27 09:34:20,13
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-26 11:34:20,29
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-11 05:20:20,3
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-10 15:10:20,7
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-13 01:09:20,11
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-02 11:06:20,15
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-02 20:29:20,39
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-07 18:06:20,30
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-21 20:37:20,47
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-07-03 10:24:20,5
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-07-07 07:46:20,10
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-03 11:10:20,34
